0200452999112508033020226a6f350581,DBIT,EBVIVNVN,3200000.,2022-11-25,ACSP,AUTH
020045299911250804152022599d989248,DBIT,EBVIVNVN,200000.,2022-11-25,ACSP,AUTH
0200452999112508033620223858350584,DBIT,EBVIVNVN,50000000.,2022-11-25,ACSP,AUTH
02004529991125080340202202f3350593,DBIT,EBVIVNVN,300000.,2022-11-25,ACSP,AUTH
0200452999112508034520228dc2350597,DBIT,EBVIVNVN,200000.,2022-11-25,ACSP,AUTH
020045299911250803512022449c350588,DBIT,EBVIVNVN,1310000.,2022-11-25,ACSP,AUTH
0200452999112508044420220f56989313,DBIT,EBVIVNVN,1500000.,2022-11-25,ACSP,AUTH
0200452999112508040320225b65350604,DBIT,EBVIVNVN,3500000.,2022-11-25,ACSP,AUTH
02004529991125080406202297b5350606,DBIT,EBVIVNVN,4800000.,2022-11-25,ACSP,AUTH
020045299911250804082022ca35350586,DBIT,EBVIVNVN,3500000.,2022-11-25,ACSP,AUTH
0200452999112508045420222f41989339,DBIT,EBVIVNVN,1500000.,2022-11-25,ACSP,AUTH
020045299911250805012022e55e989393,DBIT,EBVIVNVN,12000000.,2022-11-25,ACSP,AUTH
020045299911250804222022ed8c350615,DBIT,EBVIVNVN,1000000.,2022-11-25,ACSP,AUTH
02004529991125080424202265db350613,DBIT,EBVIVNVN,2000000.,2022-11-25,ACSP,AUTH
0200452999112508050520223896989350,DBIT,EBVIVNVN,400000.,2022-11-25,ACSP,AUTH
020045299911250804272022e86e350619,DBIT,EBVIVNVN,50000000.,2022-11-25,ACSP,AUTH
02004529991125080429202221b1350625,DBIT,EBVIVNVN,9403900.,2022-11-25,ACSP,AUTH
020045299911250805312022a942989447,DBIT,EBVIVNVN,200000.,2022-11-25,ACSP,AUTH
020045299911250805312022465f989457,DBIT,EBVIVNVN,200000.,2022-11-25,ACSP,AUTH
0200452999112508045620229010350610,DBIT,EBVIVNVN,95000.,2022-11-25,ACSP,AUTH
0200452999112508045820226542350641,DBIT,EBVIVNVN,600000.,2022-11-25,ACSP,AUTH
02004529991125080541202245d1989482,DBIT,EBVIVNVN,300000.,2022-11-25,ACSP,AUTH
020045299911250805032022a340350638,DBIT,EBVIVNVN,4000000.,2022-11-25,ACSP,AUTH
0200452999112508050420229417350647,DBIT,EBVIVNVN,110000.,2022-11-25,ACSP,AUTH
020097041511250805392022miv0430402,CRDT,ICBVVNVN,700000.,2022-11-25,ACSP,AUTH
020045299911250805192022f7f2350653,DBIT,EBVIVNVN,57000000.,2022-11-25,ACSP,AUTH
020045299911250806012022d1c2989556,DBIT,EBVIVNVN,5000000.,2022-11-25,ACSP,AUTH
020045299911250805242022adcd350655,DBIT,EBVIVNVN,800000.,2022-11-25,ACSP,AUTH
020045299911250806072022385a989533,DBIT,EBVIVNVN,300000.,2022-11-25,ACSP,AUTH
020045299911250805282022120b350658,DBIT,EBVIVNVN,150000000.,2022-11-25,ACSP,AUTH
020045299911250806102022934b989559,DBIT,EBVIVNVN,2000000.,2022-11-25,ACSP,AUTH
020045299911250805352022b000350661,DBIT,EBVIVNVN,5000000.,2022-11-25,ACSP,AUTH
0200452999112508061820225d1c989575,DBIT,EBVIVNVN,2000000.,2022-11-25,ACSP,AUTH
02004529991125080543202224e4350649,DBIT,EBVIVNVN,5000000.,2022-11-25,ACSP,AUTH
0200452999112508054520225c74350665,DBIT,EBVIVNVN,700000.,2022-11-25,ACSP,AUTH
02004529991125080628202296fe989626,DBIT,EBVIVNVN,1239000.,2022-11-25,ACSP,AUTH
0200452999112508063020229760989591,DBIT,EBVIVNVN,1000000.,2022-11-25,ACSP,AUTH
0200452999112508055820224bd1350677,DBIT,EBVIVNVN,2000000.,2022-11-25,ACSP,AUTH
02004529991125080559202228c1350679,DBIT,EBVIVNVN,20000000.,2022-11-25,ACSP,AUTH
02004529991125080605202280ea350681,DBIT,EBVIVNVN,1091000.,2022-11-25,ACSP,AUTH
0200452999112508064920224dc2989690,DBIT,EBVIVNVN,10000000.,2022-11-25,ACSP,AUTH
02004529991125080700202243c6989687,DBIT,EBVIVNVN,5000000.,2022-11-25,ACSP,AUTH
020045299911250806192022cded350687,DBIT,EBVIVNVN,7130000.,2022-11-25,ACSP,AUTH
0200452999112508070420224e00989701,DBIT,EBVIVNVN,2500000.,2022-11-25,ACSP,AUTH
0200452999112508062420226039350695,DBIT,EBVIVNVN,4000000.,2022-11-25,ACSP,AUTH
0200452999112508062720225bb3350685,DBIT,EBVIVNVN,50000.,2022-11-25,ACSP,AUTH
020045299911250807112022889b989704,DBIT,EBVIVNVN,200000.,2022-11-25,ACSP,AUTH
020045299911250807132022064a989715,DBIT,EBVIVNVN,900000.,2022-11-25,ACSP,AUTH
020045299911250806352022d434350701,DBIT,EBVIVNVN,656000.,2022-11-25,ACSP,AUTH
020097041511250807012022SDev430428,CRDT,ICBVVNVN,200000.,2022-11-25,ACSP,AUTH
0200452999112508063720223f74350693,DBIT,EBVIVNVN,550000.,2022-11-25,RJCT,NAUT
0200452999112508064220223d2f350707,DBIT,EBVIVNVN,4200000.,2022-11-25,ACSP,AUTH
020045299911250806422022c49f350691,DBIT,EBVIVNVN,1000000.,2022-11-25,ACSP,AUTH
0200452999112508064820227cf1350705,DBIT,EBVIVNVN,200000000.,2022-11-25,ACSP,AUTH
0200452999112508064920221e85350713,DBIT,EBVIVNVN,700000.,2022-11-25,ACSP,AUTH
020045299911250806542022613a350703,DBIT,EBVIVNVN,50000000.,2022-11-25,ACSP,AUTH
020045299911250806552022de54350717,DBIT,EBVIVNVN,14800000.,2022-11-25,ACSP,AUTH
0200452999112508065920220dc0350709,DBIT,EBVIVNVN,22433000.,2022-11-25,ACSP,AUTH
020045299911250807412022381f989792,DBIT,EBVIVNVN,350000.,2022-11-25,ACSP,AUTH
020045299911250807432022fc4f989800,DBIT,EBVIVNVN,400000.,2022-11-25,ACSP,AUTH
020045299911250807072022c193350689,DBIT,EBVIVNVN,5500000.,2022-11-25,ACSP,AUTH
020045299911250807122022a3a6350721,DBIT,EBVIVNVN,2600000.,2022-11-25,ACSP,AUTH
020045299911250807152022e130350725,DBIT,EBVIVNVN,485000000.,2022-11-25,ACSP,AUTH
020045299911250807272022b92a350731,DBIT,EBVIVNVN,1600000.,2022-11-25,ACSP,AUTH
020045299911250808092022ddc6989828,DBIT,EBVIVNVN,500000.,2022-11-25,ACSP,AUTH
0200452999112508073220221a25350735,DBIT,EBVIVNVN,1300000.,2022-11-25,ACSP,AUTH
020045299911250807332022bbf6350737,DBIT,EBVIVNVN,660000.,2022-11-25,ACSP,AUTH
0200452999112508082220229bbe989911,DBIT,EBVIVNVN,1000000.,2022-11-25,ACSP,AUTH
020045299911250808212022da1f989893,DBIT,EBVIVNVN,300000.,2022-11-25,ACSP,AUTH
020045299911250807462022945b350743,DBIT,EBVIVNVN,445000.,2022-11-25,ACSP,AUTH
020045299911250807492022c951350747,DBIT,EBVIVNVN,1520000.,2022-11-25,RJCT,NAUT
0200452999112508075120224bf0350749,DBIT,EBVIVNVN,5000000.,2022-11-25,ACSP,AUTH
02004529991125080840202293cb989943,DBIT,EBVIVNVN,1000000.,2022-11-25,ACSP,AUTH
02004529991125080807202244e8350757,DBIT,EBVIVNVN,35500000.,2022-11-25,ACSP,AUTH
020045299911250808162022c5ec350767,DBIT,EBVIVNVN,2089000.,2022-11-25,ACSP,AUTH
02004529991125080833202243b3350775,DBIT,EBVIVNVN,910000.,2022-11-25,ACSP,AUTH
020045299911250808362022690d350751,DBIT,EBVIVNVN,1000000.,2022-11-25,ACSP,AUTH
02004529991125080844202201a2350779,DBIT,EBVIVNVN,5000000.,2022-11-25,ACSP,AUTH
0200452999112508093220222917990068,DBIT,EBVIVNVN,200000.,2022-11-25,ACSP,AUTH
02004529991125080854202214c0350785,DBIT,EBVIVNVN,50000000.,2022-11-25,ACSP,AUTH
02004529991125080937202295f9990082,DBIT,EBVIVNVN,400000.,2022-11-25,ACSP,AUTH
0200452999112508085920228b9f350787,DBIT,EBVIVNVN,3200000.,2022-11-25,ACSP,AUTH
0200452999112508085220228ab1350783,DBIT,EBVIVNVN,400000.,2022-11-25,ACSP,AUTH
0200452999112508090620220b4b350789,DBIT,EBVIVNVN,36260000.,2022-11-25,ACSP,AUTH
020097041511250809352022xaJo430508,CRDT,ICBVVNVN,299000000.,2022-11-25,ACSP,AUTH
020045299911250809542022ba78990177,DBIT,EBVIVNVN,380000.,2022-11-25,ACSP,AUTH
0200452999112508081020225432930145,DBIT,EBVIVNVN,97350000.,2022-11-25,ACSP,AUTH
020045299911250810062022f1be990159,DBIT,EBVIVNVN,500000.,2022-11-25,ACSP,AUTH
020045299911250809292022970e350796,DBIT,EBVIVNVN,800000.,2022-11-25,ACSP,AUTH
020045299911250810112022a6a7990201,DBIT,EBVIVNVN,200000.,2022-11-25,ACSP,AUTH
02004529991125080935202231b8350794,DBIT,EBVIVNVN,20000000.,2022-11-25,ACSP,AUTH
02004529991125081024202297d2990226,DBIT,EBVIVNVN,600000.,2022-11-25,ACSP,AUTH
0200452999112508095320226cfa350811,DBIT,EBVIVNVN,10000000.,2022-11-25,ACSP,AUTH
02004529991125081050202293c8990294,DBIT,EBVIVNVN,520000.,2022-11-25,ACSP,AUTH
02004529991125081010202276c1350813,DBIT,EBVIVNVN,550000.,2022-11-25,RJCT,NAUT
0200452999112508105220229029990321,DBIT,EBVIVNVN,400000.,2022-11-25,ACSP,AUTH
0200452999112508110120228082990306,DBIT,EBVIVNVN,700000.,2022-11-25,ACSP,AUTH
020045299911250759042022d465930138,DBIT,EBVIVNVN,300000000.,2022-11-25,ACSP,AUTH
0200452999112508103120226eea350826,DBIT,EBVIVNVN,40000.,2022-11-25,ACSP,AUTH
0200452999112508103820225552350824,DBIT,EBVIVNVN,200000000.,2022-11-25,ACSP,AUTH
0200452999112508104320228d51350832,DBIT,EBVIVNVN,10000000.,2022-11-25,ACSP,AUTH
020097041511250811092022aDh1430567,CRDT,ICBVVNVN,181000000.,2022-11-25,ACSP,AUTH
02004529991125081127202236a0990394,DBIT,EBVIVNVN,2500000.,2022-11-25,ACSP,AUTH
0200452999112508105120227c80350838,DBIT,EBVIVNVN,500000.,2022-11-25,ACSP,AUTH
02004529991125081133202271aa990397,DBIT,EBVIVNVN,1800000.,2022-11-25,ACSP,AUTH
02004529991125081139202271a5990425,DBIT,EBVIVNVN,300000.,2022-11-25,ACSP,AUTH
020045299911250811042022c0ae350843,DBIT,EBVIVNVN,200000.,2022-11-25,ACSP,AUTH
0200452999112508114920221180990479,DBIT,EBVIVNVN,374000.,2022-11-25,ACSP,AUTH
02004529991125081110202270d6350849,DBIT,EBVIVNVN,38411000.,2022-11-25,ACSP,AUTH
0200452999112508120720229235990495,DBIT,EBVIVNVN,2200000.,2022-11-25,ACSP,AUTH
0200452999112508112720221c9d350858,DBIT,EBVIVNVN,6907000.,2022-11-25,ACSP,AUTH
020045299911250811322022c048350840,DBIT,EBVIVNVN,700000.,2022-11-25,ACSP,AUTH
0200452999112508113520225da3350862,DBIT,EBVIVNVN,3500000.,2022-11-25,ACSP,AUTH
0200452999112508123520225433990550,DBIT,EBVIVNVN,1500000.,2022-11-25,ACSP,AUTH
020045299911250812022022827d350867,DBIT,EBVIVNVN,100000000.,2022-11-25,ACSP,AUTH
020045299911250812022022892f350877,DBIT,EBVIVNVN,8000000.,2022-11-25,ACSP,AUTH
020045299911250812062022467f350873,DBIT,EBVIVNVN,563220.,2022-11-25,ACSP,AUTH
0200452999112508124720223078990586,DBIT,EBVIVNVN,400000.,2022-11-25,ACSP,AUTH
0200452999112508123120225eb7350893,DBIT,EBVIVNVN,200000000.,2022-11-25,ACSP,AUTH
020045299911250812312022287c350891,DBIT,EBVIVNVN,9200000.,2022-11-25,ACSP,AUTH
0200452999112508131320222f18990656,DBIT,EBVIVNVN,230000.,2022-11-25,ACSP,AUTH
02004529991125081234202256f5350895,DBIT,EBVIVNVN,400000.,2022-11-25,ACSP,AUTH
0200452999112508132620221e69990732,DBIT,EBVIVNVN,20000000.,2022-11-25,ACSP,AUTH
02004529991125081247202251ef350903,DBIT,EBVIVNVN,60400000.,2022-11-25,ACSP,AUTH
0200452999112508124820224b6a350899,DBIT,EBVIVNVN,100000000.,2022-11-25,ACSP,AUTH
020045299911250813292022fe97990741,DBIT,EBVIVNVN,2300000.,2022-11-25,ACSP,AUTH
02004529991125081332202256b4990749,DBIT,EBVIVNVN,20000000.,2022-11-25,ACSP,AUTH
020045299911250812542022e3ff350909,DBIT,EBVIVNVN,6000000.,2022-11-25,ACSP,AUTH
020045299911250813362022ff31990759,DBIT,EBVIVNVN,1250000.,2022-11-25,ACSP,AUTH
02004529991125081338202288ad990731,DBIT,EBVIVNVN,3960000.,2022-11-25,ACSP,AUTH
0200452999112508114720224789930151,DBIT,EBVIVNVN,241740000.,2022-11-25,ACSP,AUTH
020045299911250813102022ad3f350916,DBIT,EBVIVNVN,6500000.,2022-11-25,ACSP,AUTH
020045299911250813082022d58f350911,DBIT,EBVIVNVN,4000000.,2022-11-25,ACSP,AUTH
020045299911250813552022ce05990771,DBIT,EBVIVNVN,250000.,2022-11-25,ACSP,AUTH
020045299911250813192022670d350913,DBIT,EBVIVNVN,1763000.,2022-11-25,ACSP,AUTH
020045299911250814102022108d990801,DBIT,EBVIVNVN,1000000.,2022-11-25,ACSP,AUTH
0200452999112508132620224922350921,DBIT,EBVIVNVN,3020000.,2022-11-25,ACSP,AUTH
020045299911250813362022b36a350926,DBIT,EBVIVNVN,7818000.,2022-11-25,ACSP,AUTH
02004529991125081418202275d8990859,DBIT,EBVIVNVN,480000.,2022-11-25,ACSP,AUTH
0200452999112508133720229327350923,DBIT,EBVIVNVN,1300000.,2022-11-25,ACSP,AUTH
020045299911250814222022e8fa990831,DBIT,EBVIVNVN,500000.,2022-11-25,ACSP,AUTH
020045299911250813422022bb61350928,DBIT,EBVIVNVN,20000000.,2022-11-25,ACSP,AUTH
020045299911250809122022998a930147,DBIT,EBVIVNVN,55120000.,2022-11-25,ACSP,AUTH
0200452999112508135520228b52350936,DBIT,EBVIVNVN,15257000.,2022-11-25,ACSP,AUTH
0200452999112508143620225912990879,DBIT,EBVIVNVN,200000.,2022-11-25,ACSP,AUTH
020045299911250814012022c82e350938,DBIT,EBVIVNVN,20000.,2022-11-25,ACSP,AUTH
020045299911250814022022e12d350942,DBIT,EBVIVNVN,22000.,2022-11-25,ACSP,AUTH
0200452999112508150120225f83990935,DBIT,EBVIVNVN,200000.,2022-11-25,ACSP,AUTH
02004529991125081422202296c3350945,DBIT,EBVIVNVN,395000.,2022-11-25,ACSP,AUTH
020045299911250815042022da79990985,DBIT,EBVIVNVN,390000.,2022-11-25,ACSP,AUTH
020045299911250815082022fa30845792,DBIT,EBVIVNVN,163403637.,2022-11-25,ACSP,AUTH
0200452999112508142820225ee8350949,DBIT,EBVIVNVN,5000000.,2022-11-25,ACSP,AUTH
0200452999112508143020223c0e350957,DBIT,EBVIVNVN,1190000.,2022-11-25,ACSP,AUTH
020045299911250814312022f340350953,DBIT,EBVIVNVN,2814000.,2022-11-25,ACSP,AUTH
020045299911250814402022cee3350951,DBIT,EBVIVNVN,490000000.,2022-11-25,ACSP,AUTH
0200452999112508144520228597350967,DBIT,EBVIVNVN,1000000.,2022-11-25,ACSP,AUTH
0200452999112508144720225514350965,DBIT,EBVIVNVN,4000000.,2022-11-25,ACSP,AUTH
020045299911250815002022fafd350970,DBIT,EBVIVNVN,157740000.,2022-11-25,ACSP,AUTH
020045299911250815012022163a350974,DBIT,EBVIVNVN,20000000.,2022-11-25,ACSP,AUTH
020045299911250815002022b8e7350976,DBIT,EBVIVNVN,22000.,2022-11-25,ACSP,AUTH
020045299911250815052022d9dd350981,DBIT,EBVIVNVN,1400000.,2022-11-25,ACSP,AUTH
0200452999112508151220224f53350985,DBIT,EBVIVNVN,490000000.,2022-11-25,ACSP,AUTH
0200452999112508151220225125350989,DBIT,EBVIVNVN,500000.,2022-11-25,ACSP,AUTH
020045299911250815122022faed350979,DBIT,EBVIVNVN,84500000.,2022-11-25,ACSP,AUTH
020045299911250815182022f8bd350991,DBIT,EBVIVNVN,900000.,2022-11-25,ACSP,AUTH
020045299911250815242022746b350995,DBIT,EBVIVNVN,300000000.,2022-11-25,ACSP,AUTH
0200452999112508152520227399351005,DBIT,EBVIVNVN,105000000.,2022-11-25,ACSP,AUTH
